,지점명,년,5월평균기온,5월합강수량(mm),5월합계일조시간,6월평균기온,6월합강수량(mm),6월합계일조시간,7월평균기온,7월합강수량(mm),7월합계일조시간,8월평균기온,8월합강수량(mm),8월합계일조시간,단위면적당 생산량
1246,금산,2013,17.5,79.5,237.6,22.8,117.7,169.3,26.4,216.9,112.9,26.6,159.5,201.1,511.69422
1247,금산,2014,17.8,26.0,281.7,21.8,45.6,145.7,24.9,105.8,134.1,23.2,426.4,92.3,510.0674
1248,금산,2015,18.3,29.5,264.3,21.8,143.7,170.1,24.4,162.3,147.9,24.5,83.6,169.7,547.03942
1249,금산,2016,18.1,70.5,266.5,22.3,87.4,177.4,25.8,377.9,166.5,26.2,105.6,216.1,543.20051
1250,금산,2017,17.5,31.8,271.6,21.7,48.3,234.9,26.1,305.5,109.2,24.6,222.3,157.3,529.41504
1251,금산,2018,17.9,110.4,209.8,22.2,104.3,211.6,26.8,163.5,227.0,27.2,410.4,193.2,547.47209
1252,금산,2019,17.7,44.2,272.8,21.1,101.0,198.1,24.4,141.1,137.4,25.6,105.8,175.5,513.10111
1253,금산,2020,17.8,80.5,207.3,22.9,234.0,184.8,22.7,628.0,72.4,26.6,373.4,143.9,501.72521
1254,금산,2021,16.5,162.7,187.9,22.1,105.6,187.0,26.1,300.8,208.9,24.4,297.2,115.3,525.6044
1255,금산,2022,17.4,4.7,306.0,22.7,145.4,181.7,25.6,183.7,168.7,24.8,265.7,119.2,510.5988
1256,금산,2023,17.6,211.5,191.2,22.6,196.9,225.9,25.2,624.5,132.5,26.3,248.7,171.2,520.0446
1257,세종,2019,,0.2,7.6,21.7,103.5,213.9,25.2,274.4,167.5,26.2,187.7,214.1,532.03207
1258,세종,2020,18.2,91.6,213.7,23.2,214.2,208.3,23.2,436.4,86.3,26.8,501.1,152.8,507.63897
1259,세종,2021,16.8,141.9,198.6,22.6,67.8,211.5,26.9,180.7,228.5,25.1,232.1,148.1,547.4013
1260,세종,2022,18.4,9.4,301.1,23.3,118.5,182.5,26.4,239.5,184.3,25.3,421.0,134.2,529.5501
1261,세종,2023,18.5,194.2,209.3,23.1,112.6,219.0,25.6,866.5,139.3,26.7,301.6,176.3,524.7501
1262,부안,1996,15.9,28.0,246.2,20.8,333.0,108.4,24.7,183.0,206.7,25.7,88.0,235.8,562.0
1263,부안,1997,18.3,123.5,214.7,22.5,137.5,214.7,24.9,418.0,169.8,25.9,187.5,238.9,553.0
1264,부안,1998,17.2,117.5,165.5,20.6,308.0,128.7,25.0,241.5,149.8,25.3,224.4,152.3,517.0
1265,부안,1999,15.1,95.0,252.1,19.8,189.5,211.1,24.5,174.2,174.8,25.1,199.5,180.8,539.0
1266,부안,2000,15.7,29.5,216.4,20.8,137.0,180.1,25.4,198.0,209.2,25.6,471.5,,528.0
1267,부안,2001,16.8,16.5,303.0,20.7,208.0,264.5,25.3,161.0,288.2,25.1,86.0,329.4,553.0
1268,부안,2002,16.5,134.0,269.5,21.4,63.5,257.1,25.1,187.5,200.7,24.5,380.5,129.0,493.0
1269,부안,2003,17.6,147.5,237.0,21.0,158.5,193.8,23.4,563.0,124.6,24.7,307.5,147.4,452.0
1270,부안,2004,16.5,97.5,199.9,21.8,272.0,198.8,25.9,266.5,192.0,26.2,269.0,231.4,528.0
1271,부안,2005,16.2,65.0,280.6,21.6,113.5,216.9,24.9,468.5,182.6,25.2,363.0,185.2,500.0
1272,부안,2006,17.7,142.5,221.8,22.0,142.5,220.6,24.8,484.0,129.5,27.3,88.5,252.1,528.29177
1273,부안,2007,18.4,72.5,242.5,22.5,116.0,172.5,24.9,274.0,139.2,27.2,582.0,161.5,479.20249
1274,부안,2008,17.3,109.5,227.8,21.4,197.5,134.3,26.5,106.7,141.7,25.5,208.3,207.3,531.05452
1275,부안,2009,17.9,97.9,258.5,22.2,111.5,208.9,24.5,462.7,125.3,25.5,162.0,190.6,567.22832
1276,부안,2010,16.7,119.0,214.0,21.9,21.8,188.3,25.7,266.6,153.6,27.2,362.6,147.0,518.42252
1277,부안,2011,17.6,100.5,187.8,21.9,107.1,176.1,26.1,364.8,118.3,25.8,348.1,96.6,521.4247
1278,부안,2012,18.0,25.8,235.5,22.8,50.1,187.7,25.7,238.5,164.5,27.0,631.8,152.9,419.43683
1279,부안,2013,17.0,133.3,230.2,22.4,69.4,175.4,26.7,334.5,126.0,27.7,242.0,248.2,527.02109
1280,부안,2014,17.7,43.5,273.3,22.3,65.3,186.6,24.9,163.1,140.8,23.8,405.5,99.4,551.9172
1281,부안,2015,17.4,44.1,262.5,21.7,120.3,176.8,24.8,123.6,157.0,25.6,59.4,204.9,574.51181
1282,부안,2016,18.4,99.9,267.4,22.3,42.0,182.1,26.2,220.7,191.1,27.3,30.2,254.6,586.73703
1283,부안,2017,18.2,38.3,279.2,21.7,25.2,226.5,27.1,372.6,116.7,26.1,137.8,194.5,556.07241
1284,부안,2018,17.9,112.5,184.6,22.4,105.0,204.4,27.4,258.2,261.1,28.2,299.5,233.9,555.11342
1285,부안,2019,17.9,60.7,299.4,21.0,89.0,223.0,25.3,225.5,175.4,26.8,127.4,234.6,534.06621
1286,부안,2020,17.6,111.9,204.6,22.4,157.6,186.2,23.1,509.8,85.9,27.2,421.6,172.1,506.12843
1287,부안,2021,17.1,81.7,204.3,22.3,97.1,206.3,26.7,224.6,206.0,25.4,409.7,173.4,503.0935
1288,부안,2022,18.0,7.2,299.8,23.0,172.8,184.4,26.5,126.1,180.3,26.0,276.7,149.8,535.4631
1289,부안,2023,18.6,236.7,209.9,22.6,247.2,211.8,26.1,647.2,147.6,27.0,168.5,224.6,551.0177
1290,임실,1996,15.5,66.0,216.3,20.4,323.5,97.3,23.6,172.0,184.6,24.4,143.5,184.8,504.0
1291,임실,1997,15.8,150.5,193.6,20.7,240.0,202.4,23.8,377.0,154.0,24.2,235.5,194.6,496.0
1292,임실,1998,16.8,75.5,172.9,19.3,281.5,108.9,23.4,167.5,140.9,23.0,625.0,80.4,516.0
1293,임실,1999,14.8,98.5,263.3,20.4,158.0,207.8,22.4,213.5,157.0,22.9,212.0,145.5,528.0
1294,임실,2000,15.1,34.5,208.8,20.2,176.5,142.3,24.2,298.0,170.7,24.1,350.5,,512.0
1295,임실,2001,16.4,46.0,246.7,20.7,283.0,156.1,24.9,435.0,205.2,24.2,60.5,225.1,527.0
1296,임실,2002,16.2,98.5,218.3,20.4,80.0,268.9,23.8,160.0,196.0,22.8,731.0,136.6,468.0
1297,임실,2003,17.3,137.5,233.3,20.2,113.0,203.3,22.4,689.5,141.3,23.4,383.0,174.0,437.0
1298,임실,2004,16.2,88.0,218.4,21.0,181.5,221.3,24.7,202.0,206.1,24.4,367.5,234.4,563.0
1299,임실,2005,16.0,60.5,281.5,21.6,173.0,232.9,24.8,452.5,194.9,23.7,415.5,192.1,528.0
1300,임실,2006,16.4,162.5,238.4,20.6,158.5,237.2,22.8,516.0,128.6,25.3,157.0,246.6,509.44937
1301,임실,2007,16.1,74.0,219.6,21.1,69.0,135.5,23.7,202.0,115.4,25.6,393.0,112.8,450.0778
1302,임실,2008,16.1,124.5,222.2,20.3,170.7,122.7,25.4,320.6,124.5,23.7,112.6,174.3,547.05267
1303,임실,2009,17.3,121.0,253.1,21.2,140.5,186.1,23.5,490.0,87.5,24.3,117.1,175.4,576.95354
1304,임실,2010,16.7,102.0,209.9,22.3,38.3,174.7,25.1,393.7,109.6,25.8,726.5,107.8,497.051
1305,임실,2011,16.4,134.5,186.8,21.6,132.9,164.6,24.4,511.7,100.8,24.1,449.8,87.7,498.09573
1306,임실,2012,17.4,35.1,237.7,21.1,78.5,148.2,24.1,337.0,140.7,25.3,360.3,146.3,509.64828
1307,임실,2013,16.4,98.5,236.9,22.0,88.0,153.8,25.2,466.3,104.5,25.9,280.0,204.1,532.9064
1308,임실,2014,16.5,48.5,277.2,20.8,102.5,147.9,23.5,288.7,116.3,22.7,378.0,80.6,521.66937
1309,임실,2015,17.2,44.5,260.8,20.9,71.8,145.8,24.1,159.6,141.0,24.1,67.0,161.6,544.62607
1310,임실,2016,17.6,108.8,254.9,21.6,67.2,147.5,25.3,271.7,169.0,26.0,90.0,216.9,568.93017
1311,임실,2017,16.8,43.1,258.6,20.9,52.5,215.5,25.9,283.5,98.1,24.7,226.0,174.5,542.53394
1312,임실,2018,17.3,97.7,193.7,21.8,181.4,199.9,26.6,157.1,222.5,26.7,415.6,214.3,543.11971
1313,임실,2019,16.8,63.7,279.7,20.8,98.5,192.2,24.0,259.1,130.8,25.2,141.6,179.8,531.07858
1314,임실,2020,17.1,77.7,212.5,21.9,173.9,171.0,22.1,514.6,74.6,25.7,631.4,146.9,496.17858
1315,임실,2021,16.0,89.5,191.7,21.2,113.3,189.8,25.0,223.2,191.2,24.0,370.9,145.9,511.6515
1316,임실,2022,16.5,4.1,291.5,21.8,263.8,162.9,25.0,133.8,156.3,24.5,168.9,111.3,523.2566
1317,임실,2023,17.4,222.0,192.7,21.8,208.1,205.7,25.0,708.5,122.7,25.9,328.2,188.3,518.8408
1318,정읍,1996,17.1,68.0,230.1,21.7,364.0,117.5,25.5,178.5,207.8,26.3,115.5,182.1,530.0
1319,정읍,1997,18.4,180.0,213.0,22.8,173.5,202.2,25.5,443.5,139.5,26.3,217.5,189.3,540.0
1320,정읍,1998,18.4,141.0,170.4,20.8,330.0,108.3,25.3,264.0,136.4,25.6,412.0,109.6,511.0
1321,정읍,1999,16.8,117.0,262.0,21.8,157.0,200.5,24.6,165.0,161.1,25.0,198.0,142.1,530.0
1322,정읍,2000,17.1,38.5,213.8,21.9,170.0,174.4,26.0,206.5,169.8,25.8,438.0,,513.0
1323,정읍,2001,18.7,32.5,231.7,22.1,227.0,123.5,26.3,297.5,167.0,25.8,78.5,178.9,552.0
1324,정읍,2002,17.2,84.0,180.8,21.8,78.0,221.8,25.3,155.5,159.0,24.6,410.0,90.5,477.0
1325,정읍,2003,18.2,140.5,215.9,21.1,127.5,155.6,23.2,569.5,84.0,23.9,340.0,124.3,447.0
1326,정읍,2004,17.8,76.0,192.4,22.2,247.5,174.4,25.9,195.5,167.3,25.6,334.5,194.2,511.0
1327,정읍,2005,17.6,43.5,251.7,22.9,156.5,155.2,25.5,350.5,107.6,25.7,468.0,128.8,459.0
1328,정읍,2006,17.9,152.0,142.4,22.4,120.0,151.8,24.7,452.0,68.5,26.9,200.5,186.7,515.92205
1329,정읍,2007,18.5,71.5,237.9,22.5,106.0,149.1,24.8,178.0,111.9,27.3,346.0,128.9,479.41636
1330,정읍,2008,18.1,156.3,221.3,22.1,196.8,111.5,27.1,155.4,132.7,26.0,94.3,191.1,524.46791
1331,정읍,2009,18.9,119.6,254.4,23.1,153.1,201.8,24.9,575.3,96.0,25.9,188.6,174.2,581.98651
1332,정읍,2010,18.0,89.2,212.0,23.3,56.2,162.6,26.7,404.3,126.2,28.1,623.8,133.2,517.16328
1333,정읍,2011,18.6,108.2,183.8,23.1,115.0,164.4,26.6,384.5,117.6,26.0,660.5,81.7,500.41221
1334,정읍,2012,19.2,32.1,233.5,23.5,74.2,158.9,26.5,243.1,128.9,27.6,532.3,135.8,450.91458
1335,정읍,2013,18.5,75.3,247.8,23.5,49.6,168.4,27.9,324.1,172.8,28.3,227.0,272.2,527.76151
1336,정읍,2014,18.8,40.0,295.3,22.8,45.5,195.3,25.4,250.4,160.3,24.2,392.3,112.9,555.70812
1337,정읍,2015,18.8,37.0,194.2,22.5,135.2,182.6,25.6,186.0,187.9,25.9,88.2,217.6,588.98899
1338,정읍,2016,19.3,112.9,282.2,23.0,51.7,198.4,27.1,205.1,232.3,27.6,115.8,264.4,577.87516
1339,정읍,2017,18.2,101.5,284.9,21.8,16.9,242.3,27.3,258.2,130.9,26.0,192.8,201.3,560.85719
1340,정읍,2018,18.1,85.9,201.0,22.3,150.3,206.2,27.0,145.8,257.1,27.9,291.9,224.6,546.10269
1341,정읍,2019,17.8,55.5,247.5,20.8,71.8,159.3,24.8,258.8,113.9,26.0,200.1,141.9,530.7445
1342,정읍,2020,17.7,86.1,188.1,22.5,109.6,141.1,22.9,465.8,63.8,27.2,530.4,98.6,505.91521
1343,정읍,2021,17.1,96.4,216.4,22.4,124.2,212.2,26.4,260.3,202.3,25.1,358.7,165.8,521.0467
1344,정읍,2022,17.8,7.0,298.1,23.0,233.7,189.3,26.4,109.2,187.3,26.0,134.4,140.6,523.6317
1345,정읍,2023,18.7,202.1,206.4,22.8,230.8,215.9,26.2,705.4,143.8,26.9,260.2,213.1,542.6166
1346,남원,1996,16.5,51.0,213.1,21.4,330.0,94.6,24.6,135.0,207.0,25.2,201.5,215.1,521.0
1347,남원,1997,16.9,143.5,201.0,21.7,236.0,219.6,24.5,428.5,161.8,24.9,409.5,191.0,502.0
1348,남원,1998,18.2,94.0,164.1,21.1,309.5,97.7,25.3,231.5,121.4,25.1,633.0,110.5,501.0
1349,남원,1999,17.3,130.5,261.5,22.8,154.0,206.9,24.5,280.5,162.1,25.2,242.7,153.3,525.0
1350,남원,2000,17.1,30.0,210.4,22.1,237.1,166.1,26.0,321.5,182.1,25.5,503.5,177.8,523.0
1351,남원,2001,18.5,78.0,245.3,22.6,368.0,149.9,26.0,405.0,205.6,25.1,169.5,220.0,539.0
1352,남원,2002,17.5,107.5,215.7,21.9,113.5,276.5,25.4,161.0,207.2,24.5,768.0,145.3,501.0
1353,남원,2003,18.8,172.5,236.1,21.7,164.0,203.1,23.2,606.5,138.9,24.2,358.0,175.7,412.0
1354,남원,2004,17.1,127.0,207.1,22.0,194.5,220.1,25.4,304.5,201.2,25.0,441.0,236.2,535.0
1355,남원,2005,17.7,73.0,284.7,23.4,132.5,241.4,25.8,297.5,194.6,25.2,251.0,176.6,504.0
1356,남원,2006,18.4,196.5,198.7,22.8,118.0,221.2,24.2,494.0,108.6,26.5,275.5,217.5,518.17761
1357,남원,2007,17.7,103.5,227.3,22.8,85.0,137.9,24.9,226.0,108.0,26.6,521.5,136.2,478.18924
1358,남원,2008,17.4,157.5,231.1,21.3,218.5,110.9,26.4,149.2,144.1,24.6,117.7,181.5,537.62165
1359,남원,2009,18.1,173.6,238.7,22.3,201.5,191.9,24.3,589.7,105.9,24.9,116.7,172.2,578.11869
1360,남원,2010,16.0,84.0,211.1,21.9,20.9,177.9,24.3,382.2,107.4,26.6,405.0,132.4,524.09668
1361,남원,2011,17.7,105.5,187.1,22.9,106.9,161.7,25.6,313.5,116.1,25.1,255.8,104.3,518.73749
1362,남원,2012,18.8,37.4,256.8,22.5,81.2,186.0,26.0,398.0,181.8,26.4,334.3,177.1,526.18499
1363,남원,2013,17.7,66.8,249.1,23.6,79.7,191.3,26.3,434.5,164.0,27.0,297.0,238.4,540.42014
1364,남원,2014,18.0,39.9,292.7,22.1,99.7,165.9,24.5,227.2,142.1,23.5,376.5,103.9,540.19238
1365,남원,2015,17.9,30.2,270.9,21.1,104.2,162.9,24.3,132.8,165.2,24.4,82.9,169.9,577.87678
1366,남원,2016,18.6,90.2,263.0,22.3,79.7,163.6,26.1,286.6,187.7,26.5,122.7,242.0,592.25295
1367,남원,2017,18.0,29.8,273.1,22.0,20.5,222.5,26.7,207.2,125.4,25.5,184.6,189.9,559.1729
1368,남원,2018,18.5,90.4,206.7,22.7,225.5,215.0,27.4,100.0,244.8,27.3,437.0,234.0,554.4686
1369,남원,2019,18.0,51.7,287.1,21.7,217.5,214.0,24.7,345.6,143.9,26.0,130.2,196.1,548.98058
1370,남원,2020,18.3,73.4,213.5,23.3,218.5,198.2,23.2,568.9,84.8,27.2,657.0,163.6,526.52557
1371,남원,2021,17.1,60.3,195.6,22.4,112.9,203.4,26.1,204.4,186.0,25.1,315.9,152.0,551.7682
1372,남원,2022,17.9,1.6,298.7,23.2,162.3,181.7,26.0,158.2,166.8,25.6,162.7,123.2,561.2218
1373,남원,2023,18.2,172.6,193.0,22.9,273.0,203.8,26.0,628.9,130.1,27.1,294.2,197.6,566.1828
1374,장수,1996,14.9,80.5,220.7,19.8,452.5,114.8,22.7,218.0,210.6,23.2,92.0,174.6,503.0
1375,장수,1997,15.7,176.0,184.5,20.1,285.5,197.6,23.0,543.0,144.2,23.1,327.0,164.3,488.0
1376,장수,1998,16.5,109.0,178.8,18.7,335.5,103.8,23.1,209.5,109.1,23.3,743.0,91.3,493.0
1377,장수,1999,15.2,124.5,252.3,20.0,221.5,198.0,22.4,292.5,120.2,23.0,245.0,121.4,503.0
1378,장수,2000,15.3,38.0,213.5,20.1,242.0,170.5,23.5,300.0,174.9,23.1,393.5,,502.0
1379,장수,2001,16.5,31.0,233.7,20.6,369.0,148.6,24.2,389.5,182.5,22.9,91.0,192.2,482.0
1380,장수,2002,15.4,116.5,197.9,19.5,81.0,231.9,23.1,150.5,174.2,22.3,789.5,108.4,474.0
1381,장수,2003,16.5,156.0,198.7,19.3,157.0,177.9,21.1,749.0,111.9,22.1,420.5,143.0,396.0
1382,장수,2004,15.8,129.5,191.4,20.2,201.5,194.2,23.8,289.5,163.8,23.2,314.0,187.2,542.0
1383,장수,2005,15.6,57.5,255.3,20.8,221.0,214.3,23.3,450.0,168.1,22.8,343.5,141.1,475.0
1384,장수,2006,16.0,162.0,195.2,20.1,103.5,211.0,22.0,567.0,74.6,24.1,165.5,171.4,500.67805
1385,장수,2007,16.1,121.5,236.4,20.3,103.5,131.7,22.3,188.5,113.0,24.2,347.5,124.5,515.36372
1386,장수,2008,15.8,163.5,230.1,19.4,181.5,136.6,24.8,170.1,146.7,22.6,159.6,163.7,554.3408
1387,장수,2009,16.4,151.8,246.3,20.3,139.2,206.2,22.4,597.3,98.7,22.8,95.7,159.6,564.1247
1388,장수,2010,15.8,128.0,213.6,21.2,35.7,193.8,23.8,375.8,106.1,25.4,675.9,132.6,530.35539
1389,장수,2011,16.4,184.0,189.8,21.2,175.9,173.4,23.9,510.8,95.8,23.3,461.6,83.2,527.80012
1390,장수,2012,17.1,35.6,233.7,20.6,102.1,149.9,23.9,433.0,141.5,24.5,504.0,128.7,522.55986
1391,장수,2013,16.6,92.9,242.9,21.7,60.2,143.8,24.4,560.8,112.0,24.7,261.3,203.9,534.61363
1392,장수,2014,16.5,53.7,285.3,20.1,49.5,132.3,23.0,221.5,123.3,22.1,405.6,75.1,535.02305
1393,장수,2015,17.0,51.0,260.6,20.1,87.9,154.8,23.1,152.5,132.6,22.8,99.9,152.7,566.51304
1394,장수,2016,16.8,101.8,260.7,20.7,57.3,163.7,24.3,377.9,157.8,24.5,113.4,205.1,581.82804
1395,장수,2017,16.3,42.1,265.0,20.1,68.2,231.0,25.0,276.1,108.6,23.4,262.7,159.2,557.51435
1396,장수,2018,16.9,116.3,201.3,20.7,182.2,199.0,25.4,104.5,205.0,25.4,565.5,191.6,557.2701
1397,장수,2019,16.3,73.3,273.7,19.9,169.7,194.8,23.1,299.0,123.1,24.0,88.4,167.9,542.50336
1398,장수,2020,16.5,81.4,211.1,21.5,210.2,177.2,21.6,584.6,69.7,25.3,623.4,131.2,508.8098
1399,장수,2021,15.2,117.9,175.9,20.6,150.0,177.2,24.2,203.6,181.5,23.2,380.7,130.4,509.0896
1400,장수,2022,16.0,3.8,288.5,21.5,226.2,162.7,24.3,157.1,155.2,23.9,167.5,102.8,518.9053
1401,장수,2023,16.4,239.2,176.7,21.2,348.0,208.0,24.3,761.8,125.0,24.9,296.2,165.7,533.1842
1402,고창군,2008,17.7,199.8,209.0,21.8,186.4,109.1,26.7,140.0,132.9,25.7,91.7,186.2,542.6229
1403,고창군,2009,18.3,116.3,255.2,22.4,175.7,191.2,24.6,475.9,105.8,25.5,207.7,168.5,579.12026
1404,고창군,2010,17.5,80.5,203.7,22.8,67.7,158.7,26.3,398.4,120.3,27.9,627.3,131.6,526.26671
1405,영광군,2008,16.8,168.1,218.3,21.0,236.0,95.3,26.2,96.5,139.4,25.4,48.1,204.6,499.77246
1406,영광군,2009,17.4,113.5,261.2,21.6,195.0,188.4,24.1,408.5,115.9,25.2,167.2,176.5,499.87102
1407,영광군,2010,16.7,95.8,210.8,22.0,23.6,157.7,25.9,295.3,121.1,27.6,478.5,143.5,468.8998
1408,영광군,2011,17.6,118.8,185.3,21.9,122.5,157.7,26.2,283.5,109.7,25.5,418.7,83.9,497.3123
1409,영광군,2012,17.9,54.4,252.9,22.5,39.2,202.9,25.8,351.6,183.2,27.2,546.3,186.3,433.82886
1410,영광군,2013,17.2,131.5,246.0,22.5,80.2,187.2,27.0,319.5,159.5,27.8,273.1,280.0,487.0485
1411,영광군,2014,17.7,62.9,288.8,22.3,30.2,203.9,25.0,258.6,160.6,24.0,557.0,118.2,481.97969
1412,영광군,2015,17.4,45.1,274.8,21.5,113.7,184.6,24.7,160.1,175.2,25.3,83.6,229.0,512.08593
1413,영광군,2016,18.0,114.0,269.4,21.9,78.6,189.2,26.1,174.6,225.6,27.0,43.7,275.8,511.57062
1414,영광군,2017,17.9,35.5,284.5,21.4,31.0,235.4,27.1,228.3,158.8,26.2,188.6,229.7,532.69765
1415,영광군,2018,17.7,84.6,197.3,22.1,151.2,222.4,27.2,123.3,287.3,28.2,278.9,260.6,498.70359
1416,영광군,2019,17.3,70.1,283.3,20.7,79.7,203.8,25.2,147.7,157.9,26.2,261.2,202.5,485.56131
1417,영광군,2020,17.3,125.7,208.6,22.2,180.3,182.8,22.9,531.4,83.1,27.3,382.4,184.6,446.49504
1418,영광군,2021,17.0,91.1,209.1,22.3,153.4,216.1,26.6,195.4,192.3,25.4,275.2,169.6,522.6981
1419,영광군,2022,17.5,4.4,303.2,22.9,116.0,166.0,26.5,132.6,187.7,26.3,114.6,159.0,501.84
1420,영광군,2023,18.1,199.4,179.7,22.2,136.5,165.9,25.9,538.1,106.0,26.9,143.1,218.8,493.8088
1421,김해시,2008,19.6,173.0,231.8,21.5,211.2,130.3,26.9,139.8,151.5,25.9,194.7,181.7,533.86502
1422,김해시,2009,20.4,131.9,227.7,23.5,224.3,180.4,25.3,672.4,82.2,26.4,44.0,191.8,502.70634
1423,김해시,2010,19.0,177.1,203.3,22.9,39.1,206.9,26.7,267.9,205.0,29.3,205.0,276.5,486.55976
1424,김해시,2011,19.3,105.6,175.6,23.5,303.1,131.3,27.0,369.4,157.1,27.1,227.7,103.6,496.81223
1425,김해시,2012,19.6,37.0,238.3,22.9,75.3,175.6,26.8,288.2,202.4,28.9,178.2,202.9,485.93815
1426,김해시,2013,19.3,182.6,264.9,23.3,118.0,186.9,27.0,186.6,212.3,28.5,91.8,252.0,507.96527
1427,김해시,2014,19.5,108.2,298.9,21.8,51.6,157.0,25.1,228.8,239.5,24.3,676.6,114.3,506.80552
1428,김해시,2015,19.8,128.3,283.7,21.9,48.6,212.4,25.0,179.9,116.2,26.5,109.5,147.4,536.27847
1429,김해시,2016,20.0,117.8,257.8,23.0,104.4,166.8,26.6,162.9,198.3,27.4,126.6,261.0,531.28438
1430,김해시,2017,20.0,33.1,287.4,22.1,38.6,263.3,26.8,112.1,170.8,26.4,70.0,203.8,532.1857
1431,김해시,2018,18.6,113.2,207.6,22.3,190.0,207.9,27.6,118.8,264.0,28.2,225.3,275.2,518.56853
1432,김해시,2019,20.4,119.5,299.3,22.0,257.6,234.2,25.2,371.4,161.3,27.2,101.5,225.0,505.2592
1433,김해시,2020,18.5,73.4,219.9,23.3,239.1,229.2,22.7,534.9,86.8,27.7,200.1,185.8,483.59726
1434,김해시,2021,18.0,149.7,203.4,22.2,120.5,188.5,26.5,427.3,187.3,26.2,360.3,148.1,546.0266
1435,김해시,2022,19.4,5.6,298.0,22.4,117.4,172.4,26.8,143.6,176.8,26.6,173.7,140.9,525.3226
1436,김해시,2023,18.1,291.6,197.6,22.9,131.8,196.1,26.0,448.9,136.0,27.8,347.0,197.5,516.6957
1437,순창군,2009,17.7,122.5,255.9,21.7,215.7,199.0,23.9,690.5,103.3,24.7,230.9,169.1,566.08203
1438,순창군,2010,17.0,123.6,214.0,22.7,46.3,178.9,25.3,434.5,115.1,26.8,531.1,114.7,490.79953
1439,순창군,2011,18.3,134.3,192.5,23.4,133.6,167.4,26.3,337.8,120.9,25.7,363.9,105.4,515.32493
1440,순창군,2012,19.1,44.2,264.4,22.9,73.5,198.2,26.1,401.6,178.2,27.0,434.3,177.9,484.04058
1441,순창군,2013,18.2,90.3,249.4,23.6,87.6,185.1,26.9,410.2,161.1,27.6,243.5,248.7,535.09246
1442,순창군,2014,18.2,63.5,293.7,22.4,108.3,210.7,25.0,239.2,161.2,24.3,440.3,132.0,535.55502
1443,순창군,2015,18.4,51.0,280.3,21.6,113.1,179.4,24.9,154.7,190.2,24.7,124.4,195.4,564.07516
1444,순창군,2016,18.6,90.8,273.9,21.4,96.5,172.6,24.8,388.4,234.5,25.3,71.5,269.2,573.61196
1445,순창군,2017,17.8,41.8,284.4,21.6,23.3,250.5,26.5,343.1,148.6,25.2,229.4,214.7,542.74394
1446,순창군,2018,18.1,106.8,226.1,22.5,224.7,248.1,27.3,103.6,275.7,27.4,427.3,242.7,534.36226
1447,순창군,2019,17.6,84.7,285.6,21.3,164.6,211.8,24.6,334.5,162.8,25.9,114.1,198.5,528.60655
1448,순창군,2020,17.8,93.6,207.8,23.1,180.3,181.8,22.9,560.5,66.5,27.2,822.0,137.1,509.23441
1449,순창군,2021,17.2,137.4,197.4,22.5,114.6,196.3,26.6,231.0,185.0,25.7,276.8,150.4,535.9072
1450,순창군,2022,18.0,0.2,292.8,23.3,181.2,162.2,26.2,193.4,157.1,26.0,104.8,117.7,566.3323
1451,순창군,2023,18.2,195.1,185.2,22.6,383.7,195.6,25.8,738.2,122.1,26.9,304.5,200.0,536.4968
1452,양산시,2009,19.1,139.3,233.5,22.4,237.6,186.4,24.3,577.9,89.1,25.2,24.5,133.8,542.14153
1453,양산시,2010,17.8,198.8,194.3,23.2,53.0,196.4,26.0,315.7,129.4,28.6,210.4,187.4,483.04547
1454,양산시,2011,18.3,106.2,178.7,22.7,315.0,137.8,26.2,479.7,147.5,26.4,180.8,107.2,491.68723
1455,양산시,2012,19.3,27.2,220.1,22.2,77.4,137.5,26.4,362.6,160.3,27.7,219.2,158.8,495.72461
1456,양산시,2013,18.9,165.5,254.8,23.2,133.5,184.8,27.5,161.3,202.6,28.7,96.6,271.7,511.47613
1457,양산시,2014,19.4,88.9,293.0,22.1,45.6,159.6,25.6,184.1,169.0,24.6,862.4,108.7,498.18374
1458,양산시,2015,19.4,139.8,269.2,21.9,56.9,157.5,24.6,236.5,175.9,26.3,139.3,191.3,530.72776
1459,양산시,2016,19.5,128.0,238.9,22.8,160.0,154.6,26.4,239.5,181.5,27.9,123.7,242.1,513.29132
1460,양산시,2017,20.0,38.1,256.8,22.9,33.9,232.8,27.7,132.6,160.4,27.5,46.4,178.4,514.2012
1461,양산시,2018,18.8,126.0,183.3,22.6,189.0,175.0,27.9,177.6,224.4,28.3,249.3,183.5,501.0015
1462,양산시,2019,19.7,97.5,252.0,22.0,253.1,190.1,25.5,396.8,140.3,27.4,152.3,186.3,476.9888
1463,양산시,2020,18.8,67.3,175.8,23.7,217.6,191.4,23.2,495.7,76.5,27.9,270.4,178.4,465.40757
1464,양산시,2021,18.2,121.4,182.3,22.8,109.1,166.5,27.1,450.1,170.7,26.6,453.4,137.9,527.8479
1465,양산시,2022,19.8,9.8,270.6,23.0,113.2,142.9,27.4,128.0,140.3,27.3,135.9,136.4,479.7798
1466,양산시,2023,18.7,294.4,180.6,23.6,122.8,165.4,26.8,474.3,121.9,28.4,531.4,191.1,489.6916
1467,보성군,2010,17.2,269.0,220.5,22.6,83.1,197.4,25.6,256.9,104.2,27.4,388.7,164.6,480.90248
1468,보성군,2011,17.5,145.6,194.6,22.6,236.6,161.3,26.2,426.0,142.0,25.7,347.1,123.6,486.73623
